target_abuse_score,target_confidence,target_auto_blocked,total_reports,vt_detections,abuse_score,confidence,threatfox_iocs,mitre_confidence,asshole_score,classification_confidence,usage_type,country_code,threat_category,infrastructure_type,suspicious_isp,young_domain,residential_proxy,verified_identity,published_ip_ranges,signal_abuse_reports,signal_vt_detections,signal_threatfox,signal_suspicious_infra,signal_behavioral,reports_to_vt_ratio,has_ssl_data,ssl_port_open,id
100,100,1,59,3,100,100,0,85,145.78151250383644,90,"Data Center/Web Hosting/Transit","CN","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,14.75,1,1,"indicator--bfce3a15-c82c-40cc-9e27-9b97abbfe201"
100,100,1,133,0,100,100,0,70,121.27104798364807,70,"Data Center/Web Hosting/Transit","NL","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,133,1,0,"indicator--74b42dd7-dd40-44fb-98d4-fee552bf2789"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-5a7d1b64-6bec-515f-8b26-cd5f1ab446b4"
45,50,1,13,0,45,50,0,65,81.46128035678238,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,13,1,0,"indicator--e36491b5-ec49-41d7-8f00-1b07bdfdb73d"
42,42,1,19,0,42,42,0,65,55.01029995663981,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,19,1,0,"indicator--6e406d13-cd27-4645-8a2c-88cb35766230"
25,35,1,8,1,25,35,0,65,35.54242509439325,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,4,1,0,"indicator--b6341215-5b19-484d-ae2e-f97374c8f9ad"
100,100,1,431,0,100,100,0,90,126.35483746814913,70,"Data Center/Web Hosting/Transit","NL","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,431,1,0,"indicator--e9ea4a4b-a904-462c-a354-eeb583e7fc99"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-d5db6094-516f-565d-a678-d0c20f833d88"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-5ac898f4-a646-5ccb-a56c-9341fcc1fcc6"
38,38,1,54,0,38,38,0,65,55.403626894942434,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,54,1,0,"indicator--6195214d-d2e8-4665-8e60-9eb212af6f1a"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-d91b8752-fca8-5724-96b4-6b394450f08f"
68,83,1,28,2,68,83,0,70,109.62397997898955,70,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,9.333333333333334,1,0,"indicator--db04fec8-e072-4838-b2af-66b80e559f81"
100,100,1,876,0,100,100,0,90,129.4299959336604,70,"Data Center/Web Hosting/Transit","NL","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,876,1,0,"indicator--abda90cf-0fab-42bb-baf8-d93e907cb9a5"
24,39,1,9,2,24,39,0,65,61,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3,1,0,"indicator--817245e0-a25c-4e69-9a7b-ff5bde2f67f7"
43,48,1,18,0,43,48,0,65,80.78753600952828,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,18,1,0,"indicator--a1cf0a1f-1272-436c-95f2-45695d9abe0a"
49,49,1,40,0,49,49,0,0,65.12783856719736,50,"Data Center/Web Hosting/Transit","FR","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,40,1,0,"indicator--0092e1aa-4355-42ba-9824-5aaae21a5ec7"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-33349aea-5822-59ae-882a-fef79274fc09"
100,100,1,351,0,100,100,0,90,125.46542663478131,70,"Data Center/Web Hosting/Transit","FR","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,351,1,0,"indicator--d4012507-d233-49a2-a7e5-76a63c2ef7c6"
31,31,1,25,0,31,31,0,65,45.14973347970818,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,25,1,0,"indicator--fb50823f-c4aa-4a59-83e7-b4ed10bae70c"
31,36,1,5,0,31,36,0,65,63.78151250383644,55,"Data Center/Web Hosting/Transit","GB","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,5,1,0,"indicator--985918c4-bbf9-4ac3-a01e-f92bd12b9e3d"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-06c5969a-8a66-5384-aa56-dd758de4a783"
48,48,1,75,0,48,48,0,65,66.8081359228079,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,75,1,0,"indicator--3e208583-3483-40d8-973f-ede74518d1ff"
23,33,1,7,1,23,33,0,0,33.03089986991944,65,"Fixed Line ISP","RU","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,3.5,1,0,"indicator--ea6897af-1a3e-4433-b8c0-1d55665f709c"
100,100,1,204,1,100,100,0,90,124.11753861055755,85,"Data Center/Web Hosting/Transit","RU","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,102,1,0,"indicator--14e2bebc-b7ae-44ea-ad25-9bf757057c9b"
100,100,1,140,1,100,100,0,85,122.49219112655379,85,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,1,0,0,1,70,1,0,"indicator--1a8915d1-e38d-457a-8cb9-7362e9cc191e"
63,68,1,83,0,63,68,0,65,107.24279286061882,65,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,83,1,0,"indicator--46be0599-9d1b-4123-a96f-a055f5e7f8d0"
100,100,1,191,0,100,100,0,80,122.8330122870355,70,"Commercial","RU","UNKNOWN_THREAT","UNKNOWN",0,0,0,0,0,1,0,0,0,1,191,1,0,"indicator--bbb69484-ed0c-48c8-8aa6-57b222c99f1a"
100,100,1,745,5,100,100,0,95,133.72738827472668,85,"Data Center/Web Hosting/Transit","DE","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,124.16666666666667,1,0,"indicator--4bc302e2-dc7b-4578-b160-9f44bd957871"
42,42,1,15,0,42,42,0,65,54.04119982655925,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,15,1,0,"indicator--8826a669-77dd-41aa-be26-4a70cc072275"
86,91,1,192,0,86,91,0,85,133.85557309007774,75,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,192,1,0,"indicator--dcfee857-533a-478c-99cc-c373ff7cc69f"
34,34,1,40,0,34,34,0,65,50.12783856719736,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,40,1,0,"indicator--399643ba-e3ef-4472-bc7a-0c59b27df35a"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-bc957da7-9156-54c1-968e-3aafb7fd30c3"
40,55,1,11,2,40,55,0,65,77.79181246047625,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.6666666666666665,1,0,"indicator--8f01a8ee-5991-4b42-9ad4-9c2ff23f9ee8"
54,54,1,60,0,54,54,0,65,71.85329835010768,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,60,1,0,"indicator--97e97d52-e302-4c06-ae85-5654dbee94b6"
33,48,1,36,1,33,48,0,65,74.68201724066995,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,18,1,0,"indicator--dd813351-49cf-41dd-b493-ade7bb7dbf5b"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-103b2b88-4b7f-5b96-ac49-cec2c879c6b1"
44,44,1,74,0,44,44,0,65,62.750612633917,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,74,1,0,"indicator--52dad266-37e4-4493-b52f-1658a50e697c"
100,100,1,468,7,100,100,0,95,133.71172842715083,85,"Data Center/Web Hosting/Transit","NL","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,58.5,1,0,"indicator--03210da6-157a-435e-842e-27de400a2af1"
33,33,1,20,0,33,33,0,65,46.222192947339195,50,"Data Center/Web Hosting/Transit","JP","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,20,1,0,"indicator--5640f694-f6fb-4541-a76a-0c5eb6cfd5e6"
34,34,1,38,0,34,34,0,65,49.91064607026499,50,"Data Center/Web Hosting/Transit","IT","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,38,1,0,"indicator--366741d8-b0a0-4902-8a2a-6736ac1de233"
50,50,1,66,0,50,50,0,65,68.26074802700826,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,66,1,0,"indicator--aa9760f6-9cdc-47e6-aac2-810aa5bc5602"
78,78,1,127,0,78,78,0,65,99.07209969647869,60,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,127,1,0,"indicator--7b1e5dd4-5ff7-4d5b-841f-830ab1ae985b"
36,36,1,45,0,36,36,0,65,52.62757831681574,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,45,1,0,"indicator--aa6a364c-798b-4265-86a2-c7deffb6474b"
43,43,1,80,0,43,43,0,65,62.0848501887865,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,80,1,0,"indicator--c936d04a-d379-4cde-835e-14bdaf6f353e"
31,36,1,8,0,31,36,0,65,65.54242509439325,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,8,1,0,"indicator--7e156555-4438-4b74-a8d3-af60101c96a3"
33,33,1,61,0,33,33,0,65,50.92391689498254,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,61,1,0,"indicator--92f7fc89-d114-46bc-b9ef-539ca91fe45c"
30,30,1,45,0,30,30,0,65,46.62757831681574,50,"Data Center/Web Hosting/Transit","BR","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,45,1,0,"indicator--55873df5-6efd-47ef-a5bf-ebf76e18bc93"
35,35,1,65,0,35,35,0,65,53.195439355418685,60,"Data Center/Web Hosting/Transit","IN","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,65,1,0,"indicator--4e4f0f55-a3f8-400c-9087-3e1d0d0c951e"
44,44,1,61,0,44,44,0,65,61.92391689498254,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,61,1,0,"indicator--62d8356e-f797-493d-bea0-89c3f9d7a72c"
42,47,1,92,0,42,47,0,65,86.68482948553935,65,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,92,1,0,"indicator--bde2681e-e26f-405d-8704-f9bfaf56717b"
31,46,1,8,1,31,46,0,65,66.54242509439325,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,4,1,0,"indicator--15f1830b-e6e1-4357-a22b-43714fc4a81c"
100,100,1,86,0,100,100,0,65,119.39519252618618,70,"Data Center/Web Hosting/Transit","GB","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,86,1,0,"indicator--27a48287-bed7-4d75-8cc8-aec880b2d5e0"
61,66,1,111,0,61,66,0,75,106.49218022670182,65,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,111,1,0,"indicator--145e45fd-178c-4daf-bea9-80e1f957d589"
45,45,1,21,0,45,45,0,65,58.42422680822206,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,21,1,0,"indicator--65d7803b-ec56-4b1c-a96c-583225872b31"
51,51,1,23,0,51,51,0,65,64.80211241711606,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,23,1,0,"indicator--396b7857-60eb-419f-b1a1-2e27c803dcb5"
100,100,1,378,7,100,100,0,95,132.7863920996807,85,"Data Center/Web Hosting/Transit","US","MALICIOUS_BOT","CLOUD",0,0,0,0,0,1,1,0,0,1,47.25,1,0,"indicator--36b7acf0-8758-4855-a7c1-9c8984def206"
23,38,1,7,2,23,38,0,65,59.03089986991944,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2.3333333333333335,1,0,"indicator--a292780f-e761-4fff-8d2b-868beacb99be"
100,100,1,76,0,100,100,0,70,118.86490725172482,70,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,76,1,0,"indicator--5b45ac5b-ef2d-412e-8c45-c881d878bdf1"
50,50,1,23,0,50,50,0,0,63.802112417116064,50,"Data Center/Web Hosting/Transit","CA","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,23,1,0,"indicator--88871b52-2bf0-46b8-9713-2faf53d6da4d"
39,39,1,57,0,39,39,0,65,56.63427993562937,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,57,1,0,"indicator--91a32edc-fa31-4f1f-8f93-4619fbf3186b"
32,32,1,11,0,32,32,0,65,42.79181246047625,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,11,1,0,"indicator--323d5a68-c1bc-4182-a766-57ef4ef2e2a7"
100,100,1,1003,0,100,100,0,90,130.01733712809,70,"Commercial","US","UNKNOWN_THREAT","UNKNOWN",0,0,0,0,0,1,0,0,0,1,1003,1,0,"indicator--2c2b35b4-c4da-447d-82c7-38aa27e442bf"
33,33,1,25,0,33,33,0,0,47.14973347970818,50,"Data Center/Web Hosting/Transit","GB","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,25,1,0,"indicator--4877dfa1-408c-45f4-91da-2b43708a6f00"
85,85,1,100,0,85,85,0,70,105.04321373782642,70,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,100,1,0,"indicator--4cea126e-a1e6-4a9c-9833-188b5fcad114"
100,100,1,293,2,100,100,0,95,126.68347330412158,85,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,97.66666666666667,1,0,"indicator--25895cd9-6c1a-46b5-9a7c-70b9cc8c5ab5"
100,100,1,1131,0,100,100,0,90,130.53846426852252,70,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,1131,1,0,"indicator--ee6417dd-3007-4b5f-9b48-86f21a346f14"
45,45,1,44,0,45,45,0,65,61.53212513775344,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,44,1,0,"indicator--dfa4cf97-71f3-47d5-b7ce-33fcc6e9617c"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-978ef3d4-d7b3-58c1-80f0-adbcc4f0d54b"
46,46,1,30,0,46,46,0,65,60.91361693834273,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,30,1,0,"indicator--b7b72afe-8e14-4265-a7d3-0c98094c4e96"
33,33,1,36,0,33,33,0,65,48.68201724066995,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,36,1,0,"indicator--5a264eef-c49e-4f35-9916-864d8f8820e0"
40,55,1,24,1,40,55,0,65,79.97940008672037,70,"Commercial","CN","PROXY_SERVICE","PROXY",1,0,0,0,0,1,1,0,1,1,12,1,0,"indicator--c4883dec-dada-4309-9bd5-1a63cae7f6c3"
100,100,1,440,9,100,100,0,95,135.4443858946784,85,"Data Center/Web Hosting/Transit","US","MALICIOUS_BOT","CLOUD",0,0,0,0,0,1,1,0,0,1,44,1,0,"indicator--4e4063df-2e24-4f10-a890-0c2bf7df50f6"
29,39,1,21,2,29,39,0,0,44.42422680822206,65,"Data Center/Web Hosting/Transit","GB","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,7,1,0,"indicator--96d1cc7d-4b39-44d0-af23-f68230b1b416"
72,72,1,38,0,72,72,0,0,87.91064607026499,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,38,1,0,"indicator--73ecec04-3b71-407f-a12e-7f0864c824ef"
36,36,1,14,0,36,36,0,0,47.76091259055681,50,"Fixed Line ISP","BD","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,14,1,0,"indicator--0fa337be-0d55-4b37-81c3-a1f3e6bf50a5"
33,38,1,11,0,33,38,0,65,68.79181246047625,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,11,1,0,"indicator--fe2f63e1-fb34-4dd4-be10-b216d2974bc9"
95,100,1,186,0,95,100,0,85,142.71841606536498,75,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,186,1,0,"indicator--f42086a3-ffe1-46bb-a6a1-62bdc855048b"
45,45,1,21,0,45,45,0,65,58.42422680822206,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,21,1,0,"indicator--00071ecd-ba48-4290-9ac2-67396272bb71"
100,100,1,1078,0,100,100,0,90,130.3302144468291,70,"Data Center/Web Hosting/Transit","FR","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,1078,1,0,"indicator--bdc53cfb-82de-43aa-aa7d-d875c36b8f98"
27,42,1,8,2,27,42,0,65,63.54242509439325,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2.6666666666666665,1,0,"indicator--59565dc2-613b-4c9a-9cc6-739e292d2148"
100,100,1,79,4,100,100,0,80,123.03089986991944,85,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,15.8,1,0,"indicator--d11d2429-87c3-4cf7-85af-96142a5e50a7"
32,47,1,11,2,32,47,0,65,69.79181246047625,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.6666666666666665,1,0,"indicator--f0a7809c-e780-4a2f-a1dc-e041757f6cab"
37,37,1,38,0,37,37,0,65,52.91064607026499,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,38,1,0,"indicator--a8d59e51-ce86-45a3-bcc9-0edb48ad6e0e"
41,46,1,13,0,41,46,0,65,77.46128035678238,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,13,1,0,"indicator--d1808544-43ef-4239-9c2b-a1be6a1a8857"
47,47,1,61,0,47,47,0,65,64.92391689498254,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,61,1,0,"indicator--a8b923f4-7f5f-4657-a4e3-83d6c2eebeb7"
44,44,1,75,0,44,44,0,65,62.808135922807914,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,75,1,0,"indicator--259cf031-9804-44b4-b9ed-9a37ff40ad6e"
47,47,1,71,0,47,47,0,65,65.57332496431269,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,71,1,0,"indicator--6519f879-ad6b-4e04-9d8d-ffd70d2bbb51"
100,100,1,488,6,100,100,0,95,132.89308859123622,85,"Data Center/Web Hosting/Transit","CN","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,69.71428571428571,1,0,"indicator--9fd3aa96-de28-4725-a9b0-07f321d926c8"
49,49,1,44,0,49,49,0,0,65.53212513775344,50,"Mobile ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,44,1,0,"indicator--45f277ab-77a4-41c6-8ad0-591f3a1538c1"
31,31,1,4,0,31,31,0,65,37.98970004336019,50,"Data Center/Web Hosting/Transit","ZA","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,4,1,0,"indicator--f4a75988-ccd7-47e0-9375-c1815a8b3ee8"
100,100,1,205,0,100,100,0,90,148.13867220369153,75,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,205,1,0,"indicator--b60068f8-a6cb-4772-b46c-b173ec1cb156"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-43bc7eb7-e29a-5efe-b31b-bfc23af1a513"
48,48,1,63,0,48,48,0,65,66.06179973983888,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,63,1,0,"indicator--dfdcf310-4ddb-4bbf-a80b-4ea21085760e"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-6b231a73-dd91-507d-809a-c0ece9b8f5dc"
44,49,1,20,0,44,49,0,65,82.2221929473392,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,20,1,0,"indicator--173c1b2c-c59b-4915-b266-730d3a5d3a0f"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-d8190926-7851-5b4d-96ab-854e08f0b9c1"
43,43,1,57,0,43,43,0,65,60.63427993562937,60,"Data Center/Web Hosting/Transit","ES","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,57,1,0,"indicator--f2f3f429-cd2a-4a0e-8952-fb5605f7e355"
50,50,1,31,0,50,50,0,65,65.05149978319906,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,31,1,0,"indicator--422c98ba-4e92-4a48-b6a9-3f55a91b8a8b"
100,100,1,844,4,100,100,0,95,133.2685670894969,85,"Data Center/Web Hosting/Transit","BR","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,168.8,1,0,"indicator--2a248c03-ebf5-4996-bfcc-e0ea84aaba6c"
32,47,1,7,2,32,47,0,65,68.03089986991944,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2.3333333333333335,1,0,"indicator--8dbf264e-0a0a-402c-8071-b0188d2f450e"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-3fd69d11-b80d-5749-974a-e648603d49ad"
100,100,1,605,4,100,100,0,95,131.82472624166286,85,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,121,1,0,"indicator--fd6a09c2-5aa7-42be-a046-a791eb04129e"
59,64,1,95,0,59,64,0,65,103.82271233039569,65,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,95,1,0,"indicator--641a3045-3f5f-4314-81f0-c18cc2f27898"
60,75,1,150,2,60,75,0,75,108.7897694729317,80,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,1,0,1,1,50,1,0,"indicator--2872f466-b4a0-4697-8cd8-42de8c8ecf79"
100,100,1,562,0,100,100,0,90,127.50508394851346,70,"Data Center/Web Hosting/Transit","CA","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,562,1,0,"indicator--47ca30d1-907c-4e4c-afc5-ede3a4a9ff88"
52,67,1,46,1,52,67,0,65,94.72097857935718,70,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,23,1,0,"indicator--58c6cf88-31eb-4b44-91d3-8bb28973f16e"
38,38,1,20,0,38,38,0,65,51.222192947339195,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,20,1,0,"indicator--0c660f58-5313-45b3-b7bf-4abc90158a08"
46,46,1,67,0,46,46,0,65,64.32508912706237,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,67,1,0,"indicator--bd7f28eb-4030-4ba6-bb98-ffb6f14fdfa9"
100,100,1,116,0,100,100,0,70,120.68185861746161,70,"Fixed Line ISP","CA","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,116,1,0,"indicator--91f0c896-4b00-49ee-96cd-31a763390249"
33,33,1,56,0,33,33,0,65,50.558748556724915,60,"Data Center/Web Hosting/Transit","IN","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,56,1,0,"indicator--1d0d3eed-4d6e-466c-9c05-fe1cfe1b4d47"
42,42,1,33,0,42,42,0,0,57.31478917042255,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,33,1,0,"indicator--d90e3b60-e557-450d-b68d-5fd1830e91c3"
